id,name,description,neighborhood_overview,host_id,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,maximum_maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
915290659285500640,casa particular in Antwerpen · 3 bedrooms · 1 bed · 2 baths,,,17123158,,,,100%,f,1,3,Casa particular,Entire home/apt,5,,2 baths,,1.0,[],$178.00,3,16,16,2,2,0,2023-07-26,2023-08-04,4.5,4.0,3.5,5.0,5.0,3.5,3.5,f,1,1,0,0,0.39
916525551598881645,Home in Antwerpen · ★4.75 · 2 bedrooms · 2 beds · 1 bath,,"Mijn wijk is warm en prachtig. Heerlijk Zuiders pleintje op de hoek, warme mensen, interessante kunst- en literatuurwinkels. Uiteraard barst het ook van de leuke cafés, restaurants en winkels. Je hoort er het heerlijke geroezemoes op straat, maar binnen blijft het toch rustig.",76077597,"Ik woon samen met de allermooiste en liefste vrouw van heel Antwerpen, Daarnaast ben ik vaak en veel in het buitenland voor mijn werk. Daarom is nu mijn fijne woning ook beschikbaar voor anderen die van mijn mooie stad stad komen genieten.
Ik hou van gezelligheid en reizen - ik organiseer zelf ski-reizen - en ik kan je de allermooiste plekjes die je niet in een gids vindt tonen in heel Antwerpen.",within an hour,100%,97%,t,5,6,Entire home,Entire home/apt,4,,1 bath,,2.0,[],$539.00,2,1125,1125,4,4,1,2023-07-23,2023-12-10,4.75,4.5,4.5,4.25,5.0,5.0,4.75,f,5,5,0,0,0.76
916616457466086823,Home in Antwerpen · ★4.83 · 1 bedroom · 1 bed · 1 private bath,,"Het Zuid (The South) is a trendy, lively hotspot, with many good bars and restaurants to<br />sample the delights of Flemish cuisine or indeed, of anywhere in the world. <br /><br />It is a major cultural hub, boasting public collections of art, photography and fashion.",515648805,,within an hour,100%,88%,f,2,2,Private room in home,Private room,1,,1 private bath,,1.0,[],$71.00,1,365,365,6,6,1,2023-08-28,2023-11-30,4.83,4.83,5.0,5.0,4.83,5.0,5.0,f,2,1,1,0,1.48
916623582625425472,Rental unit in Antwerpen · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,,"U bevindt zich in het midden van het historische stadscentrum. Vlakbij gezellige restaurantjes, een bruisende uitgaansbuurt en leuke winkels. Vraag mij gerust om raad!",214568161,,within an hour,100%,98%,f,1,1,Private room in rental unit,Private room,2,,1 shared bath,,1.0,[],$65.00,1,7,1125,34,34,9,2023-07-29,2023-12-24,4.82,4.97,4.82,5.0,4.91,5.0,4.82,t,1,0,1,0,6.71
916676289454283465,Rental unit in Antwerpen · ★4.67 · 1 bedroom · 1 bed · 1 bath,,,238509653,"Hi! 

Ik ben Joy en afkomstig uit Antwerpen. Ik hou van de stad en mijn doel is om jou de beste reiservaring te geven! Mijn passie voor interieurinrichting, vastgoed en reizen vloeit samen en daarom verhuur ik met plezier mijn accommodatie. Zelf reis ik vaak en laat ik me inspireren door andere air bnb's.",within an hour,100%,100%,f,1,4,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],$104.00,2,365,365,3,3,2,2023-11-23,2023-12-20,4.67,5.0,5.0,5.0,5.0,5.0,4.67,t,1,1,0,0,2.57
917099990481638018,Home in Antwerpen · ★4.0 · 2 bedrooms · 2 beds · 1 bath,,,18197385,,,,100%,f,1,2,Entire home,Entire home/apt,3,,1 bath,,2.0,[],$84.00,2,365,365,4,4,0,2023-07-31,2023-08-20,4.0,3.75,4.25,4.5,5.0,4.25,4.0,t,1,1,0,0,0.8
917379100027125758,Rental unit in Antwerpen · ★5.0 · 2 bedrooms · 2 beds · 1 bath,,,163802707,,within an hour,100%,30%,f,1,1,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],$135.00,2,365,365,16,16,2,2023-07-21,2023-12-10,5.0,5.0,5.0,4.94,5.0,4.81,4.94,f,1,1,0,0,3.0
917801111110773561,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,,"Gelegen in een rustig straatje maar tegelijk zeer dicht bij alle restaurants, koffiehuizen, bars en bezienswaardigheden.",404126106,,within a few hours,100%,97%,t,2,2,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],$115.00,2,365,365,2,2,1,2023-07-30,2023-12-17,4.5,5.0,5.0,5.0,5.0,5.0,4.0,f,2,2,0,0,0.4
917826210556048255,Rental unit in Antwerpen · 1 bedroom · 2 beds · 1.5 baths,,"The street and apartment are quiet, yet you're only 10 minutes away from Groenplaats, Antwerp Zuid, Astrid, Meir, Kaai, various museums, and cafes by public transportation or bicycle.<br /><br /><br />De straat en het appartement zijn rustig, maar je bent slechts 10 minuten verwijderd van Groenplaats, Antwerpen Zuid, Astrid, Meir, Kaai, verschillende musea en cafés met het openbaar vervoer of de fiets.",400485054,,within a day,100%,44%,f,1,1,Entire rental unit,Entire home/apt,4,,1.5 baths,,2.0,[],$64.00,1,365,365,1,1,0,2023-07-12,2023-07-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.18
917920117952052714,Home in Antwerpen · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,,"Gelegen op het Zuid in Antwerpen, een hippe wijk met heerlijke restaurantjes en leuke winkels. Je bent op 20' wandelen van het het historisch centrum van Antwerpen. Om de hoek vindt u het openbaar vervoer (tram / trein / velostations). Er is een Colruyt aanwezig op 400m van de woning.",75001318,,within a day,50%,70%,f,1,2,Entire home,Entire home/apt,2,,1.5 baths,,1.0,[],$87.00,5,1125,1125,5,5,0,2023-07-24,2023-10-07,4.83,4.83,4.0,4.83,4.83,4.83,4.83,f,1,1,0,0,0.96
918122295324293937,Guesthouse in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,,"Our house is located in a quiet cul-de-sac where all the neighbors know each other. Turn one corner and you're on a charming and lively pedestrian-only shopping street. <br /><br />You'll find yourselves in a bustling and multicultural neighborhood with exciting shops, restaurants and cafés. There's also plenty of nice coffeeshops, co-workspaces and bars in the area. <br /><br />Foodies rejoice because you're very close to the Chinese street, famous for its great Chinese restaurants and supermarkets. Also Thai, Afghan, Surinaamse,  Ethiopian of the classic Belgian-French cuisine are on the menu.",39427857,,within an hour,100%,100%,t,1,1,Private room in guesthouse,Private room,2,,1 bath,,1.0,[],$56.00,3,200,200,22,22,0,2023-07-08,2023-10-30,5.0,4.95,4.95,5.0,5.0,4.77,4.82,f,1,0,1,0,3.82
918551301946223382,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · Half-bath,,,199364138,,within a day,100%,75%,f,1,1,Private room in rental unit,Private room,2,,Half-bath,,1.0,[],$60.00,3,1125,1125,4,4,0,2023-07-22,2023-10-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.75
918705039278968205,Rental unit in Antwerpen · ★4.85 · 1 bedroom · 1 bed · 1 bath,,"This ensuite room is ideally located in Antwerp's old town, very close to 't Eilandje, de Meir & the riverside.",3249377,"We are Frances & Frederik, both 31 years old. Living in Antwerp, owning a restaurant. ",within an hour,100%,99%,t,1,2,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],$65.00,1,365,1125,33,33,5,2023-07-30,2023-12-24,4.85,4.82,4.91,4.97,4.97,4.88,4.85,t,1,1,0,0,6.56
919961659364140886,Rental unit in Antwerpen · 3 bedrooms · 5 beds · 1 bath,,,491918409,,within an hour,100%,96%,f,19,19,Entire rental unit,Entire home/apt,5,,1 bath,,5.0,[],,6,365,365,1,1,0,2023-07-16,2023-07-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,17,17,0,0,0.18
919985374617486064,Rental unit in Antwerpen · ★3.78 · 2 bedrooms · 4 beds · 1.5 baths,,"Antwerp is Belgium’s second largest city, has the biggest port and is the capital of coal. It has long been a powerful magnet for everyone from fashion moguls and club queens to art lovers and diamond dealers. In the mid-16th century it was one of Europe’s most important cities and home to baroque superstar painters like Pieter Paul Rubens. Despite many historical travails thereafter and severe WWII bombing, Antwerp retains an intriguing medieval heart with plenty of café-filled cobbled lanes, a riverside fortress and a truly impressive Cathedral. Today, however, Antwerp’s top drawcards are its vibrant fashion and entertainment scene, booming diamond businesses along with its startling architectural and cultural contrasts.",317037207,I help people rent out their apartments in our amazing city! I love traveling and staying in different kind of Airbnb's myself so I'm looking forward to make your stay as good as possible!,within an hour,99%,99%,f,68,73,Entire rental unit,Entire home/apt,9,,1.5 baths,,4.0,[],$71.00,1,5,5,8,8,1,2023-08-25,2023-12-08,3.78,3.56,4.33,4.22,4.44,4.67,4.11,t,69,69,0,0,1.92
920141054757338521,Rental unit in Antwerpen · ★4.67 · 1 bedroom · 1 bed · 1 bath,,,59643937,,a few days or more,0%,63%,f,1,1,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],,1,365,365,3,3,0,2023-07-16,2023-10-01,4.67,5.0,4.67,5.0,5.0,4.67,5.0,f,1,1,0,0,0.55
920346077058640538,Condo in Antwerpen · ★4.70 · 1 bedroom · 1 bed · 1 bath,,"Antwerpen wordt ook wel dé modestad genoemd en dat kan je in deze buurt volop ontdekken...<br /><br />Op de Meir vind je voornamelijk de grote ketens. Kijk niet alleen naar de etalages maar bewonder ook de adembenemende architectuur van de winkelpanden uit de 18de en 19de eeuw.<br /><br />Hou je meer van hip en trendy dan is de Kammenstraat zeker een bezoekje waard. De Nationalestraat en de omliggende straten, waaronder Lombarden- en Steenhouwersvest, vormen het modieuze hart van Antwerpen. <br /><br />Voor iedereen die geïnteresseerd is in geschiedenis, monumenten en sfeervolle pleinen en steegjes... ook het historisch centrum is vlakbij.<br /><br />Daarnaast zijn andere wijken zoals 't Zuid, 't Eilandje, Zurenborg of Diamand zeker een bezoekje waard.",22428501,"Vorm een gelukkig gezinnetje met mijn man en een kleine kapoen June. 
Ben gepassioneerd door reizen, fotografie en lekker eten. 
En hecht veel belang aan quality time met familie & vrienden.


",within an hour,100%,100%,f,3,4,Entire condo,Entire home/apt,2,,1 bath,,1.0,[],$90.00,2,365,365,10,10,1,2023-07-14,2023-12-15,4.7,5.0,4.6,4.8,4.7,5.0,4.7,t,3,3,0,0,1.8
920657241108245558,Condo in Antwerpen · ★4.82 · 3 bedrooms · 3 beds · 3 baths,,"Antwerpen wordt ook wel dé modestad genoemd en dat kan je in deze buurt volop ontdekken...<br /><br />Op de Meir vind je voornamelijk de grote ketens. Kijk niet alleen naar de etalages maar bewonder ook de adembenemende architectuur van de winkelpanden uit de 18de en 19de eeuw.<br /><br />Hou je meer van hip en trendy dan is de Kammenstraat zeker een bezoekje waard. De Nationalestraat en de omliggende straten, waaronder de Lombarden- en Steenhouwersvest, vormen het modieuze hart van Antwerpen.<br /><br />Voor iedereen die geïnteresseerd is in geschiedenis, monumenten en sfeervolle pleinen en straten... ook het historisch centrum is vlakbij!<br /><br />Ook andere wijken zoals 't Zuid, 't Eilandje, Zurenborg of Diamand zijn zeker een bezoekje waard.",22428501,"Vorm een gelukkig gezinnetje met mijn man en een kleine kapoen June. 
Ben gepassioneerd door reizen, fotografie en lekker eten. 
En hecht veel belang aan quality time met familie & vrienden.


",within an hour,100%,100%,f,3,4,Entire condo,Entire home/apt,6,,3 baths,,3.0,[],$279.00,2,365,365,11,11,3,2023-07-24,2023-12-26,4.82,4.82,4.73,4.91,4.73,4.82,4.64,t,3,3,0,0,2.1
920986888008652696,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,,Met een gerust hart kan ik je meegeven dat het appartement in een veilige buurt gelegen is. <br />Op 1 min. wandelen van het grootste en gezelligste park van Antwerpen (Park Spoor Noord). Het park heeft ook een zomerbar waar het heerlijk vertoeven is. <br />Op 100 m: kleine supermarkt<br />Op 800m grote supermarkt (Albert Heijn)<br />Hartje van Antwerpen op ca. 2 km,10486010,,,,80%,f,1,1,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],$80.00,3,160,160,4,4,0,2023-07-16,2023-09-24,5.0,5.0,4.75,5.0,4.75,3.5,4.5,f,1,1,0,0,0.73
921006261721178444,Home in Antwerpen · 3 bedrooms · 3 beds · 1.5 baths,,,62395775,,within an hour,100%,50%,f,1,1,Entire home,Entire home/apt,5,,1.5 baths,,3.0,[],,2,365,365,1,1,0,2023-07-24,2023-07-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.19
921474769553406222,Rental unit in Antwerpen · ★5.0 · 2 bedrooms · 1 bed · 1 bath,,Het appartement ligt in een levendige stationsbuurt met goeie verbindingen naar alle verdere bezienswaardigheden van Antwerpen en het treinstation op 100 m afstand.,519528082,,within a few hours,100%,100%,f,1,2,Entire rental unit,Entire home/apt,4,,1 bath,,1.0,[],$165.00,2,1125,1125,3,3,0,2023-07-31,2023-10-22,5.0,5.0,4.67,5.0,5.0,5.0,5.0,t,1,1,0,0,0.6
921483007748968828,Home in Antwerpen · 1 bedroom · 2 beds · 1 bath,,,368531957,,a few days or more,33%,100%,f,1,3,Entire home,Entire home/apt,4,,1 bath,,2.0,[],$120.00,1,1125,1125,2,2,0,2023-10-09,2023-10-22,5.0,5.0,5.0,5.0,5.0,4.5,4.0,t,1,1,0,0,0.75
921610128872717162,Rental unit in Antwerpen · ★4.85 · 1 bedroom · 1 bed · 1.5 baths,,"Borgerhout is a neighborhood in Antwerp with a lively atmosphere and is known for its diverse community. The streets are lined with variety of shops, markets and restaurants, offering a range of international flavors and products. The neighborhood is home to numerous cultural and artistic initiatives, with art galleries, theaters and community centers showcasing local talent and fostering creativity. Borgerhout hosts street festivals and events throughout the year.",185765209,,within a few hours,100%,82%,t,1,1,Entire rental unit,Entire home/apt,1,,1.5 baths,,1.0,[],$39.00,3,730,730,20,20,4,2023-06-29,2023-12-24,4.85,4.9,4.85,4.85,4.95,4.85,4.95,f,1,1,0,0,3.3
921676686896807089,Home in Antwerpen · ★4.88 · 2 bedrooms · 2 beds · 1.5 baths,,"Populaire typisch Antwerpse stijlvolle buurt, op 200m van de hippe restaurants en bars van de wijk Zuid, en dichtbij het historische centrum, direct te bereiken met de tram, auto,  deelfiets of een deel-stepje. Ook de deelauto Greenmobility, zonder parkeer- en laadkosten is een enorme aanrader.",76077597,"Ik woon samen met de allermooiste en liefste vrouw van heel Antwerpen, Daarnaast ben ik vaak en veel in het buitenland voor mijn werk. Daarom is nu mijn fijne woning ook beschikbaar voor anderen die van mijn mooie stad stad komen genieten.
Ik hou van gezelligheid en reizen - ik organiseer zelf ski-reizen - en ik kan je de allermooiste plekjes die je niet in een gids vindt tonen in heel Antwerpen.",within an hour,100%,97%,t,5,6,Entire home,Entire home/apt,6,,1.5 baths,,2.0,[],$493.00,1,365,365,8,8,0,2023-08-06,2023-10-22,4.88,4.63,4.75,4.63,5.0,4.88,4.5,f,5,5,0,0,1.67
921770426083327819,Rental unit in Antwerpen · ★4.45 · 1 bedroom · 1 bath,,,36623719,,within a day,90%,89%,t,1,1,Entire rental unit,Entire home/apt,2,,1 bath,,,[],$91.00,2,365,365,20,20,2,2023-07-02,2023-12-10,4.45,4.7,4.47,4.95,4.75,3.9,4.35,f,1,1,0,0,3.35
922200363512497010,Home in Antwerpen · ★4.59 · 3 bedrooms · 3 beds · 1 bath,,"Explore Antwerp: A Fusion of Historical Charm and Modern Vibrancy<br /><br />In the heart of Flanders, Antwerp is a city where history and modernity intertwine, creating a neighborhood rich in culture and contemporary allure. Wander through cobblestone streets lined with medieval architecture, highlighted by the Gothic Cathedral of Our Lady, showcasing Peter Paul Rubens' masterpieces, as well as going though the lively Grote Markt, that with its ornate guild houses, offers a glimpse into the city's vibrant past.<br /><br />Antwerp's status as a fashion capital is evident in its trendy Fashion District, where chic boutiques and avant-garde designers reflect the city's stylish spirit. The Royal Academy of Fine Arts further adds to this fashionable ambiance. The city's parks and the Scheldt riverbanks provide tranquil green spaces, offering a peaceful escape from urban life.<br /><br />Meanwhile, the culinary and entertainment scenes in Antwerp are equally vibrant. For food enthusiasts, y",19485203,"Hi there, my name is Marie. I love to travel and meet some new people. I live in Antwerp city and rent out some cool places.",within an hour,100%,99%,t,3,4,Entire home,Entire home/apt,6,,1 bath,,3.0,[],$162.00,1,60,60,33,33,4,2023-07-17,2023-12-23,4.59,4.67,4.58,4.85,4.79,4.91,4.61,t,3,3,0,0,6.04
922217461635192442,Rental unit in Antwerpen · ★5.0 · 2 bedrooms · 4 beds · 2 baths,,,515237788,,within an hour,100%,100%,f,1,1,Entire rental unit,Entire home/apt,4,,2 baths,,4.0,[],$211.00,2,1125,1125,3,3,0,2023-08-07,2023-09-17,5.0,4.67,5.0,5.0,5.0,5.0,4.67,t,1,1,0,0,0.63
922485689240325071,Rental unit in Antwerpen · 2 bedrooms · 1 bed · 1 bath,,,6966957,,within a day,100%,100%,f,1,1,Entire rental unit,Entire home/apt,3,,1 bath,,1.0,[],,2,19,19,2,2,1,2023-07-17,2023-12-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.37
923028396839396315,Rental unit in Antwerpen · ★4.68 · 1 bedroom · 1 bed · 1 bath,,Very central.,44108894,"This is a family run AirBnB, your hosts are Delia,  Margot and Warren.
We have 2 rescue dogs, Jimmy and Missy, who live on our large property.
Delia and Margot live between Cape Town and Antwerp and Warren spent the last 5 years running a lodge in Malawi.",within an hour,100%,98%,t,2,2,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],$105.00,1,365,365,18,18,4,2023-07-09,2023-12-24,4.68,4.89,4.84,5.0,4.84,4.74,4.84,t,1,1,0,0,3.14
923263563632483960,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,,,271708202,,within an hour,100%,100%,f,1,1,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],$130.00,30,365,365,2,2,1,2023-07-08,2023-12-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.35
923606816339145380,Condo in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,,"Antwerp is home to countless cultural, leisurely and business-related must-sees and is easily accessible through public transport or shared transport. The apartment is situated between parcs, at 15 minutes from the city center and the port, and at 30 minutes from the countryside.",269797426,,within a few hours,100%,90%,f,1,1,Entire condo,Entire home/apt,2,,1.5 baths,,1.0,[],$75.00,5,365,365,6,6,0,2023-07-24,2023-11-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,1.15
923669648522496932,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,,,3595639,"Hi! I live with my two daughters in a 1930's building with lots of original elements in a vibrant neighbourhood full of bakeries, bars and flower shops. Our place was fully renovated in 2021 and you'll find it packed with art and original design, not in the least a Judd table that sits 8 and will also be a central part during your stay in our apartment. 
I run an art gallery in the center of Antwerp which you are very welcome to visit!",within an hour,100%,100%,t,2,2,Entire rental unit,Entire home/apt,3,,1 bath,,1.0,[],$89.00,4,7,1125,2,2,0,2023-07-17,2023-08-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,1,1,0,0.37
923746695600137235,Rental unit in Antwerpen · ★4.75 · 1 bedroom · 2 beds · 1.5 shared baths,,,42024170,"Welcome to our family house! 

We zijn een gezin met 2 kindjes die jullie een comfortabele slaapplaats willen aanbieden tegen een hele scherpe prijs. Ons doel is niet om een super luxueuze ervaring te geven maar wel om alles te bieden dat reizigers nodig hebben tegen een hele scherpe prijs. 

We bieden verschillende mogelijkheden aan, van volledig private studio met gedeelde tuin tot een kamer met gedeelde keuken en badkamer. 

tot snel.",within an hour,100%,99%,f,1,2,Private room in rental unit,Private room,2,,1.5 shared baths,,2.0,[],$46.00,1,365,365,4,4,0,2023-06-29,2023-11-26,4.75,5.0,4.5,4.5,5.0,5.0,4.75,t,1,0,1,0,0.66
924032900938021440,Rental unit in Antwerpen · 1 bedroom · 2 beds · 1 private bath,,,522607632,Ik hou zelf veel van reizen en hoop jullie een aangenaam verblijf te kunnen geven in't Stad.,within an hour,100%,97%,f,2,3,Private room in rental unit,Private room,2,,1 private bath,,2.0,[],$46.00,2,365,365,2,2,0,2023-07-23,2023-08-31,4.5,4.0,4.0,5.0,5.0,4.0,4.5,f,2,1,1,0,0.38
924411817798100799,Rental unit in Antwerpen · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,,"The loft is close to nice restaurants and bars,  not so far from the shopping area. Ideally to spend a quiet getaway with the family, or a fun trip with friends!",35960919,"Elise from Belgium! Ultrarunner, loves to cook and travel!",,,100%,f,1,1,Entire rental unit,Entire home/apt,4,,1.5 baths,,2.0,[],,2,365,365,3,3,0,2023-07-23,2023-08-06,5.0,5.0,5.0,5.0,5.0,4.67,4.67,t,1,1,0,0,0.57
924664490230705538,Rental unit in Antwerpen · ★4.75 · 1 bedroom · 1 bed · 1 bath,,,283277558,"My name is Pieter (pronounced 'Peter')

I split most of my time between my hometown of Ghent where I have my business, and the country of Mexico where I fell in love. As I'm not that often in the city of Antwerp, I thought I'd give you the opportunity to rent my appartment here!

I have a minimalistic taste, so you don't have to worry about knocking over little porcelain trinklets.

Feel free to reach out if you have any questions!

Best,
Pieter",,,83%,f,1,2,Private room in rental unit,Private room,1,,1 bath,,1.0,[],,4,365,365,4,4,0,2023-07-31,2023-08-27,4.75,4.75,4.75,4.75,4.5,5.0,4.5,f,1,0,1,0,0.8
924714387600799100,Rental unit in Antwerpen · ★4.86 · 2 bedrooms · 5 beds · 1.5 baths,,,200808726,,within an hour,100%,100%,t,1,1,Entire rental unit,Entire home/apt,5,,1.5 baths,,5.0,[],$160.00,2,1125,1125,21,21,3,2023-07-16,2023-12-17,4.86,4.86,4.86,4.86,4.9,4.48,4.9,f,1,1,0,0,3.82
925083654885960694,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,,"Een levendige buurt met alles wat je nodig hebt voor een geslaagd verblijf, op wandelafstand. Restaurants, café's, supermarkten (ook open op zon- en feestdagen!), een gloednieuw park, de Schelde en haar schitterende kaaien, galerijen en musea.",9189520,,within an hour,100%,96%,f,1,1,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],$89.00,2,1125,1125,18,18,3,2023-08-08,2023-12-24,5.0,4.94,5.0,4.94,5.0,4.83,5.0,f,1,1,0,0,3.8
925152053049250572,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,,,1522261,Young filmmaker with interest in art and design. ,,,88%,f,2,4,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],,2,365,365,2,2,0,2023-07-18,2023-07-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.37
925390140221805231,Home in Antwerpen · ★4.86 · 4 bedrooms · 5 beds · 1 bath,,"The neighbourhood is very nice, with many shops, restaurants and cafes.<br /> There are also parks with playgrounds for children... Not far from the station and 10 minutes from the center by bus or tram.",137628334,Bonjour je m'appelle Warda ,within an hour,100%,100%,f,1,1,Entire home,Entire home/apt,6,,1 bath,,5.0,[],$119.00,3,1125,1125,14,14,3,2023-08-05,2023-12-26,4.86,5.0,4.93,4.86,5.0,4.71,4.93,f,1,1,0,0,2.9
925925921322747207,Rental unit in Antwerpen · ★4.67 · 2 bedrooms · 3 beds · 1 bath,,Antwerpen City Center,523057614,,within a day,50%,90%,f,1,2,Entire rental unit,Entire home/apt,4,,1 bath,,3.0,[],$104.00,1,30,1125,3,3,0,2023-07-29,2023-08-16,4.67,4.33,5.0,5.0,5.0,5.0,4.33,f,1,1,0,0,0.59
926137409958787245,Rental unit in Antwerpen · ★4.86 · 3 bedrooms · 3 beds · 1.5 baths,,,465776254,,within an hour,100%,99%,t,2,2,Entire rental unit,Entire home/apt,5,,1.5 baths,,3.0,[],$110.00,2,365,1125,42,42,4,2023-07-06,2023-12-24,4.86,4.9,4.93,4.93,5.0,4.69,4.76,f,2,2,0,0,7.2
926149221246475681,Rental unit in Antwerpen · ★4.31 · 1 bedroom · 2 beds · 1 bath,,,1450666,I am working for a consulting company and i love traveling!,within a day,79%,75%,f,2,11,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],$121.00,1,365,365,13,13,1,2023-07-22,2023-12-14,4.31,4.46,4.31,4.54,4.69,4.08,4.31,f,1,1,0,0,2.45
926578003305006014,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,,,121313264,,within an hour,100%,92%,f,1,1,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],$120.00,2,7,1125,7,7,1,2023-07-30,2023-12-10,5.0,5.0,4.57,4.86,5.0,5.0,5.0,f,1,1,0,0,1.39
926594827262816044,Guesthouse in Antwerpen · 1 bedroom · 1 bed · 1 shared bath,,"The building is located in the traditional student area, right in the heart of Antwerp. This area is located between the historical city center with the impressive Cathedral, the most polular Belgian shopping street (‘Meir’) and the old harbour area which became one of the most trendy parts of the city. Within approximately 1km walking you find cosy and romantic squares, Antwerp’s most popular museums, trendy shops, from cheap to 3 star restaurants (and everything between this),  open views over the river, the most beautiful railway station in the world, etc. It is the ideal location to discover everything that Antwerp has to offer.",46395835,,,,99%,f,32,32,Private room in guesthouse,Private room,1,,1 shared bath,,1.0,[],$50.00,2,30,1125,1,1,0,2023-08-05,2023-08-05,3.0,3.0,2.0,5.0,4.0,5.0,3.0,t,32,1,31,0,0.21
926642183279308498,Guesthouse in Antwerpen · ★4.29 · 1 bedroom · 1 bed · 1 bath,,"The building is located in the traditional student area, right in the heart of Antwerp. This area is located between the historical city center with the impressive Cathedral, the most polular Belgian shopping street (‘Meir’) and the old harbour area which became one of the most trendy parts of the city. Within approximately 1km walking you find cosy and romantic squares, Antwerp’s most popular museums, trendy shops, from cheap to 3 star restaurants (and everything between this),  open views over the river, the most beautiful railway station in the world, etc. It is the ideal location to discover everything that Antwerp has to offer.",46395835,,,,99%,f,32,32,Private room in guesthouse,Private room,2,,1 bath,,1.0,[],$65.00,2,30,1125,7,7,0,2023-07-07,2023-08-27,4.29,4.29,4.57,5.0,4.57,5.0,4.57,t,32,1,31,0,1.21
926655459988120526,Guesthouse in Antwerpen · ★4.20 · 1 bedroom · 1 bed · 1 bath,,"The building is located in the traditional student area, right in the heart of Antwerp. This area is located between the historical city center with the impressive Cathedral, the most polular Belgian shopping street (‘Meir’) and the old harbour area which became one of the most trendy parts of the city. Within approximately 1km walking you find cosy and romantic squares, Antwerp’s most popular museums, trendy shops, from cheap to 3 star restaurants (and everything between this),  open views over the river, the most beautiful railway station in the world, etc. It is the ideal location to discover everything that Antwerp has to offer.",46395835,,,,99%,f,32,32,Private room in guesthouse,Private room,2,,1 bath,,1.0,[],$50.00,2,30,1125,5,5,0,2023-07-16,2023-08-18,4.2,4.0,3.6,4.6,4.4,4.6,4.4,t,32,1,31,0,0.91
926662010717329671,Guesthouse in Antwerpen · ★4.60 · 1 bedroom · 1 bed · 1 bath,,"The building is located in the traditional student area, right in the heart of Antwerp. This area is located between the historical city center with the impressive Cathedral, the most polular Belgian shopping street (‘Meir’) and the old harbour area which became one of the most trendy parts of the city. Within approximately 1km walking you find cosy and romantic squares, Antwerp’s most popular museums, trendy shops, from cheap to 3 star restaurants (and everything between this),  open views over the river, the most beautiful railway station in the world, etc. It is the ideal location to discover everything that Antwerp has to offer.",46395835,,,,99%,f,32,32,Private room in guesthouse,Private room,2,,1 bath,,1.0,[],$50.00,2,30,1125,5,5,0,2023-07-24,2023-08-27,4.6,4.6,4.6,5.0,4.8,4.6,4.6,t,32,1,31,0,0.96
